2016-12-22 17:18:06,288 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder / spring-basic-jdbc-tx/src/main/resources
2016-12-22 17:18:06,288 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder / spring-basic-jdbc-tx/src/test/java
2016-12-22 17:18:06,377 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-orm-tx/src/main/java
2016-12-22 17:18:06,378 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-basic-orm-tx/src/main/resources
2016-12-22 17:18:06,378 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-orm-tx/src/test/java
2016-12-22 17:18:06,423 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-orm/src/main/java
2016-12-22 17:18:06,423 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-basic-orm/src/main/resources
2016-12-22 17:18:06,424 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-orm/src/test/java
2016-12-22 17:18:06,458 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-jdbc-support/src/main/java
2016-12-22 17:18:06,458 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-basic-jdbc-support/src/main/resources
2016-12-22 17:18:06,459 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-jdbc-support/src/test/java
2016-12-22 17:18:06,488 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-orm-annotation/src/main/java
2016-12-22 17:18:06,489 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-basic-orm-annotation/src/main/resources
2016-12-22 17:18:06,489 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-basic-orm-annotation/src/test/java
2016-12-22 17:18:06,529 [Worker-13] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 6 project(s) in 95 sec
2016-12-22 17:18:06,960 [Worker-2] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-12-22 17:18:07,011 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-orm-tx:0.0.1-SNAPSHOT @ D:\sts-workspace\ spring-basic-jdbc\pom.xml.
2016-12-22 17:18:07,505 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder / spring-basic-jdbc/src/main/java
2016-12-22 17:18:07,505 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder / spring-basic-jdbc/src/main/resources
2016-12-22 17:18:07,505 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder / spring-basic-jdbc/src/test/java
2016-12-22 17:18:08,000 [Worker-2] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2016-12-22 17:18:08,411 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:08,418 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-12-22 17:18:08,545 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:08,547 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc\src\test\resources
2016-12-22 17:18:08,610 [Worker-15] INFO  o.e.m.i.discovery.MavenDiscovery - No lifecyle mapping found at jar:file:/C:/Users/moabdi/AppData/Local/Temp/RemoteBundleDiscoveryStrategy5841330789197117075.tmp/org.eclipse.m2e.discovery.oss_catalog_1.6.jar_5885859054065866099.jar!/lifecycle%2Forg.eclipse.m2e.discovery.lifecyclemapping.m2e-egit.xml
2016-12-22 17:18:08,610 [Worker-15] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-egit does not contain lifecycle mapping metadata
2016-12-22 17:18:08,614 [Worker-15] INFO  o.e.m.i.discovery.MavenDiscovery - No lifecyle mapping found at jar:file:/C:/Users/moabdi/AppData/Local/Temp/RemoteBundleDiscoveryStrategy5841330789197117075.tmp/org.eclipse.m2e.discovery.oss_catalog_1.6.jar_5885859054065866099.jar!/lifecycle%2Forg.eclipse.m2e.discovery.lifecyclemapping.m2e-subversive.xml
2016-12-22 17:18:08,614 [Worker-15] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-subversive does not contain lifecycle mapping metadata
2016-12-22 17:18:09,237 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,240 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-12-22 17:18:09,266 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,268 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc-tx\src\test\resources
2016-12-22 17:18:09,434 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,436 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-12-22 17:18:09,447 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,449 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-jdbc-support\src\test\resources
2016-12-22 17:18:09,748 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,752 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-12-22 17:18:09,788 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,790 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm\src\test\resources
2016-12-22 17:18:09,874 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,876 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-12-22 17:18:09,878 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:09,880 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm-annotation\src\test\resources
2016-12-22 17:18:10,435 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:10,438 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2016-12-22 17:18:10,439 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:10,441 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm-tx\src\test\resources
2016-12-22 17:18:11,002 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli.formation:spring-basic-orm:1.0-SNAPSHOT @ D:\sts-workspace\spring-basic-orm\pom.xml.
2016-12-22 17:18:11,432 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-orm-tx:0.0.1-SNAPSHOT @ D:\sts-workspace\ spring-basic-jdbc\pom.xml.
2016-12-22 17:18:11,464 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-04:0.0.1-SNAPSHOT @ D:\sts-workspace\spring-basic-jdbc-support\pom.xml.
2016-12-22 17:18:11,496 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-jdbc-tx:0.0.1-SNAPSHOT @ D:\sts-workspace\ spring-basic-jdbc-tx\pom.xml.
2016-12-22 17:18:11,532 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli.formation:spring-basic-orm-annotation:1.0-SNAPSHOT @ D:\sts-workspace\spring-basic-orm-annotation\pom.xml.
2016-12-22 17:18:11,612 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli.formation:spring-basic-orm-tx:1.0-SNAPSHOT @ D:\sts-workspace\spring-basic-orm-tx\pom.xml.
2016-12-22 17:18:12,845 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:12,849 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-12-22 17:18:12,851 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:12,853 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc\src\test\resources
2016-12-22 17:18:12,927 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:12,960 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-12-22 17:18:12,968 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:12,970 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc-tx\src\test\resources
2016-12-22 17:18:13,176 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,179 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-12-22 17:18:13,183 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,185 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-jdbc-support\src\test\resources
2016-12-22 17:18:13,274 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,277 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-12-22 17:18:13,284 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,286 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm\src\test\resources
2016-12-22 17:18:13,426 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,429 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-12-22 17:18:13,451 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,453 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm-annotation\src\test\resources
2016-12-22 17:18:13,498 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,501 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-12-22 17:18:13,502 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:13,504 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm-tx\src\test\resources
2016-12-22 17:18:23,740 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:23,743 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-12-22 17:18:23,750 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:23,753 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc\src\test\resources
2016-12-22 17:18:33,434 [Worker-13] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\sts-workspace\ spring-basic-jdbc
2016-12-22 17:18:33,434 [Worker-13] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\atelier\tools\apache-maven-3.3.9\conf\settings.xml install
2016-12-22 17:18:36,370 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:36,374 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-12-22 17:18:36,377 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:36,381 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc\src\test\resources
2016-12-22 17:18:57,477 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:57,480 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-12-22 17:18:57,483 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:18:57,486 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\ spring-basic-jdbc-tx\src\test\resources
2016-12-22 17:19:10,362 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:10,365 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-12-22 17:19:10,370 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:10,372 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-jdbc-support\src\test\resources
2016-12-22 17:19:19,452 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:19,455 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-12-22 17:19:19,465 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:19,467 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm\src\test\resources
2016-12-22 17:19:27,463 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:27,466 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-12-22 17:19:27,471 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:27,474 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm-annotation\src\test\resources
2016-12-22 17:19:42,775 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:42,777 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2016-12-22 17:19:42,826 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-12-22 17:19:42,829 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\sts-workspace\spring-basic-orm-tx\src\test\resources
2016-12-22 17:20:13,366 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-12-22 17:20:13,555 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-orm-tx:0.0.1-SNAPSHOT @ D:\sts-workspace\ spring-basic-jdbc\pom.xml.
2016-12-22 17:20:13,604 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-jdbc-tx:0.0.1-SNAPSHOT @ D:\sts-workspace\ spring-basic-jdbc-tx\pom.xml.
2016-12-22 17:20:13,652 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli:spring-basic-04:0.0.1-SNAPSHOT @ D:\sts-workspace\spring-basic-jdbc-support\pom.xml.
2016-12-22 17:20:13,674 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli.formation:spring-basic-orm:1.0-SNAPSHOT @ D:\sts-workspace\spring-basic-orm\pom.xml.
2016-12-22 17:20:13,721 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli.formation:spring-basic-orm-annotation:1.0-SNAPSHOT @ D:\sts-workspace\spring-basic-orm-annotation\pom.xml.
2016-12-22 17:20:13,772 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sqli.formation:spring-basic-orm-tx:1.0-SNAPSHOT @ D:\sts-workspace\spring-basic-orm-tx\pom.xml.
2016-12-22 17:20:13,941 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder / spring-basic-jdbc/src/main/java
2016-12-22 17:20:13,941 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder / spring-basic-jdbc/src/main/resources
2016-12-22 17:20:13,942 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder / spring-basic-jdbc/src/test/java
2016-12-22 17:20:13,968 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder / spring-basic-jdbc-tx/src/main/java
2016-12-22 17:20:13,969 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder / spring-basic-jdbc-tx/src/main/resources
